order_id,customer_id,order_date,cohort_month,tier,channel,revenue,month_number
20918,2487,2024-09-13,2023-07-01,Enterprise,Paid,307.80824088038133,14
20919,2487,2024-10-13,2023-07-01,Enterprise,Paid,299.93581626466556,15
20920,2487,2024-11-12,2023-07-01,Enterprise,Paid,305.00185984228506,16
20921,2487,2024-12-12,2023-07-01,Enterprise,Paid,301.39880176453283,17
20922,2488,2023-05-02,2023-05-01,Basic,Organic,26.527832086151044,0
20923,2489,2023-09-14,2023-09-01,Enterprise,Social,306.1804948136861,0
20924,2489,2023-10-14,2023-09-01,Enterprise,Social,294.12444260612693,1
20925,2489,2023-11-13,2023-09-01,Enterprise,Social,299.2437885976436,2
20926,2489,2023-12-13,2023-09-01,Enterprise,Social,295.5922653963157,3
20927,2489,2024-01-12,2023-09-01,Enterprise,Social,312.81692111839646,4
20928,2489,2024-02-11,2023-09-01,Enterprise,Social,304.25067431695595,5
20929,2489,2024-03-12,2023-09-01,Enterprise,Social,299.0889756876153,6
20930,2489,2024-04-11,2023-09-01,Enterprise,Social,297.1157041660093,7
20931,2489,2024-05-11,2023-09-01,Enterprise,Social,310.4564535579795,8
20932,2489,2024-06-10,2023-09-01,Enterprise,Social,313.17032731562,9
20933,2489,2024-07-10,2023-09-01,Enterprise,Social,299.112608195728,10
20934,2489,2024-08-09,2023-09-01,Enterprise,Social,304.19039784984636,11
20935,2489,2024-09-08,2023-09-01,Enterprise,Social,312.43914480076603,12
20936,2489,2024-10-08,2023-09-01,Enterprise,Social,311.85420734212585,13
20937,2489,2024-11-07,2023-09-01,Enterprise,Social,308.72824949065557,14
20938,2489,2024-12-07,2023-09-01,Enterprise,Social,311.619663523927,15
20939,2490,2023-01-02,2023-01-01,Pro,Organic,102.62351713430341,0
20940,2490,2023-02-01,2023-01-01,Pro,Organic,98.22161888100582,1
20941,2490,2023-03-03,2023-01-01,Pro,Organic,107.0484836121736,2
20942,2490,2023-04-02,2023-01-01,Pro,Organic,102.55130092792803,3
20943,2490,2023-05-02,2023-01-01,Pro,Organic,106.57263807967203,4
20944,2490,2023-06-01,2023-01-01,Pro,Organic,95.55803563056084,5
20945,2490,2023-07-01,2023-01-01,Pro,Organic,107.99072278203475,6
20946,2490,2023-07-31,2023-01-01,Pro,Organic,112.83867102960275,7
20947,2490,2023-08-30,2023-01-01,Pro,Organic,111.36823973519465,8
20948,2490,2023-09-29,2023-01-01,Pro,Organic,108.33959226134101,9
20949,2490,2023-10-29,2023-01-01,Pro,Organic,104.23261087840939,10
20950,2490,2023-11-28,2023-01-01,Pro,Organic,96.49411850351886,11
20951,2490,2023-12-28,2023-01-01,Pro,Organic,111.37725770032881,12
20952,2490,2024-01-27,2023-01-01,Pro,Organic,97.51841237247619,13
20953,2490,2024-02-26,2023-01-01,Pro,Organic,95.52813253009383,14
20954,2490,2024-03-27,2023-01-01,Pro,Organic,96.07684330888972,15
20955,2490,2024-04-26,2023-01-01,Pro,Organic,112.89153563564973,16
20956,2490,2024-05-26,2023-01-01,Pro,Organic,107.25281750125444,17
20957,2490,2024-06-25,2023-01-01,Pro,Organic,103.64137831103068,18
20958,2490,2024-07-25,2023-01-01,Pro,Organic,111.70152601881979,19
20959,2490,2024-08-24,2023-01-01,Pro,Organic,106.02161843368128,20
20960,2490,2024-09-23,2023-01-01,Pro,Organic,97.76486711446533,21
20961,2490,2024-10-23,2023-01-01,Pro,Organic,106.09440023935709,22
20962,2490,2024-11-22,2023-01-01,Pro,Organic,106.14736365709601,23
20963,2490,2024-12-22,2023-01-01,Pro,Organic,110.23521676998821,24
20964,2491,2024-01-21,2024-01-01,Basic,Paid,24.420084917801987,0
20965,2491,2024-02-20,2024-01-01,Basic,Paid,39.16275582055989,1
20966,2492,2023-08-02,2023-08-01,Basic,Paid,27.06503110556148,0
20967,2492,2023-09-01,2023-08-01,Basic,Paid,37.14277275203025,1
20968,2492,2023-10-01,2023-08-01,Basic,Paid,34.129287784671014,2
20969,2492,2023-10-31,2023-08-01,Basic,Paid,26.38410715251667,3
20970,2492,2023-11-30,2023-08-01,Basic,Paid,39.28856759038537,4
20971,2493,2024-05-04,2024-05-01,Basic,Organic,36.88597104066544,0
20972,2494,2023-09-23,2023-09-01,Basic,Social,34.386048171171204,0
20973,2494,2023-10-23,2023-09-01,Basic,Social,34.8468407762267,1
20974,2495,2024-02-06,2024-02-01,Basic,Referral,31.385128215773236,0
20975,2495,2024-03-07,2024-02-01,Basic,Referral,24.16737988030044,1
20976,2496,2023-02-11,2023-02-01,Basic,Paid,34.4931691275549,0
20977,2497,2023-07-20,2023-07-01,Basic,Organic,33.71955338999501,0
20978,2498,2023-04-16,2023-04-01,Basic,Organic,35.859451597278884,0
20979,2498,2023-05-16,2023-04-01,Basic,Organic,33.14555168268905,1
20980,2498,2023-06-15,2023-04-01,Basic,Organic,35.377350695651195,2
20981,2498,2023-07-15,2023-04-01,Basic,Organic,29.6741467742214,3
20982,2498,2023-08-14,2023-04-01,Basic,Organic,27.17013903380542,4
20983,2498,2023-09-13,2023-04-01,Basic,Organic,30.88756092414541,5
20984,2498,2023-10-13,2023-04-01,Basic,Organic,38.446395931395955,6
20985,2498,2023-11-12,2023-04-01,Basic,Organic,31.63168443319084,7
20986,2498,2023-12-12,2023-04-01,Basic,Organic,24.56509385862384,8
20987,2498,2024-01-11,2023-04-01,Basic,Organic,39.612086293662976,9
20988,2498,2024-02-10,2023-04-01,Basic,Organic,39.45001901265954,10
20989,2498,2024-03-11,2023-04-01,Basic,Organic,26.90469386828133,11
20990,2498,2024-04-10,2023-04-01,Basic,Organic,33.691422865871935,12
20991,2498,2024-05-10,2023-04-01,Basic,Organic,43.673956654206194,13
20992,2498,2024-06-09,2023-04-01,Basic,Organic,42.57129680409297,14
20993,2499,2023-12-22,2023-12-01,Basic,Organic,36.80936841124509,0
20994,2499,2024-01-21,2023-12-01,Basic,Organic,35.04904413774227,1
20995,2499,2024-02-20,2023-12-01,Basic,Organic,33.27272653384,2
20996,2499,2024-03-21,2023-12-01,Basic,Organic,35.00170743099897,3
20997,2500,2023-01-05,2023-01-01,Pro,Referral,98.14286908877477,0
20998,2500,2023-02-04,2023-01-01,Pro,Referral,106.94893453614856,1
20999,2500,2023-03-06,2023-01-01,Pro,Referral,96.1552892529767,2
21000,2500,2023-04-05,2023-01-01,Pro,Referral,101.83287455992166,3
21001,2500,2023-05-05,2023-01-01,Pro,Referral,101.50376454242766,4
21002,2500,2023-06-04,2023-01-01,Pro,Referral,108.40841912439737,5
21003,2500,2023-07-04,2023-01-01,Pro,Referral,95.08127963248292,6
21004,2500,2023-08-03,2023-01-01,Pro,Referral,99.42355381530156,7
21005,2500,2023-09-02,2023-01-01,Pro,Referral,111.75091519063469,8
21006,2500,2023-10-02,2023-01-01,Pro,Referral,100.4872670533764,9
21007,2500,2023-11-01,2023-01-01,Pro,Referral,105.33373019350452,10
21008,2500,2023-12-01,2023-01-01,Pro,Referral,97.76557195960255,11
21009,2500,2023-12-31,2023-01-01,Pro,Referral,112.1418884421279,12
21010,2500,2024-01-30,2023-01-01,Pro,Referral,99.21154855856048,13
21011,2500,2024-02-29,2023-01-01,Pro,Referral,95.16411768001275,14
21012,2500,2024-03-30,2023-01-01,Pro,Referral,95.43358616850449,15
21013,2500,2024-04-29,2023-01-01,Pro,Referral,113.60915741805505,16
21014,2500,2024-05-29,2023-01-01,Pro,Referral,101.55604258298612,17
21015,2500,2024-06-28,2023-01-01,Pro,Referral,113.04645498152502,18
21016,2500,2024-07-28,2023-01-01,Pro,Referral,107.1987201309081,19
21017,2500,2024-08-27,2023-01-01,Pro,Referral,104.38851479700605,20
21018,2500,2024-09-26,2023-01-01,Pro,Referral,105.70617715398237,21
21019,2500,2024-10-26,2023-01-01,Pro,Referral,106.13199836028505,22
21020,2500,2024-11-25,2023-01-01,Pro,Referral,101.00759388068234,23
21021,2500,2024-12-25,2023-01-01,Pro,Referral,103.66788948226781,24
21022,2501,2023-11-24,2023-11-01,Basic,Referral,25.918257811194035,0
21023,2502,2024-05-09,2024-05-01,Pro,Organic,112.77702119587323,0
21024,2502,2024-06-08,2024-05-01,Pro,Organic,98.28138268385196,1
21025,2502,2024-07-08,2024-05-01,Pro,Organic,111.88654250485742,2
21026,2503,2023-07-04,2023-07-01,Pro,Organic,102.35588529877418,0
21027,2503,2023-08-03,2023-07-01,Pro,Organic,101.01517679110478,1
21028,2503,2023-09-02,2023-07-01,Pro,Organic,101.03826713168971,2
21029,2503,2023-10-02,2023-07-01,Pro,Organic,109.20914012003894,3
21030,2503,2023-11-01,2023-07-01,Pro,Organic,113.58294754657481,4
21031,2503,2023-12-01,2023-07-01,Pro,Organic,107.43400870276923,5
21032,2503,2023-12-31,2023-07-01,Pro,Organic,102.69815975704496,6
21033,2503,2024-01-30,2023-07-01,Pro,Organic,99.42662807316802,7
21034,2503,2024-02-29,2023-07-01,Pro,Organic,113.68433414216722,8
21035,2503,2024-03-30,2023-07-01,Pro,Organic,108.05811052220567,9
21036,2503,2024-04-29,2023-07-01,Pro,Organic,108.39807232653915,10
21037,2503,2024-05-29,2023-07-01,Pro,Organic,96.18690909381863,11
21038,2503,2024-06-28,2023-07-01,Pro,Organic,102.79260998188958,12
21039,2503,2024-07-28,2023-07-01,Pro,Organic,102.05311330009427,13
21040,2503,2024-08-27,2023-07-01,Pro,Organic,102.64538336565829,14
21041,2503,2024-09-26,2023-07-01,Pro,Organic,102.67262610769374,15
21042,2503,2024-10-26,2023-07-01,Pro,Organic,94.23770818640635,16
21043,2503,2024-11-25,2023-07-01,Pro,Organic,104.14415436699173,17
21044,2503,2024-12-25,2023-07-01,Pro,Organic,112.86187001181753,18
21045,2504,2023-05-02,2023-05-01,Pro,Paid,106.96686988865618,0
21046,2504,2023-06-01,2023-05-01,Pro,Paid,102.47958882975279,1
21047,2505,2023-07-04,2023-07-01,Basic,Paid,37.99737057991875,0
21048,2505,2023-08-03,2023-07-01,Basic,Paid,33.30309988087343,1
21049,2505,2023-09-02,2023-07-01,Basic,Paid,32.75174832485803,2
21050,2506,2023-03-10,2023-03-01,Enterprise,Paid,298.30071014093954,0
21051,2506,2023-04-09,2023-03-01,Enterprise,Paid,294.1297561178548,1
21052,2506,2023-05-09,2023-03-01,Enterprise,Paid,303.1298081060776,2
21053,2506,2023-06-08,2023-03-01,Enterprise,Paid,300.744779764033,3
21054,2506,2023-07-08,2023-03-01,Enterprise,Paid,307.8989698848946,4
21055,2506,2023-08-07,2023-03-01,Enterprise,Paid,297.9899605820476,5
21056,2506,2023-09-06,2023-03-01,Enterprise,Paid,313.4816128826664,6
21057,2506,2023-10-06,2023-03-01,Enterprise,Paid,311.28487236617815,7
21058,2506,2023-11-05,2023-03-01,Enterprise,Paid,308.9267484380649,8
21059,2506,2023-12-05,2023-03-01,Enterprise,Paid,303.39853261786084,9
21060,2506,2024-01-04,2023-03-01,Enterprise,Paid,307.68575282198555,10
21061,2506,2024-02-03,2023-03-01,Enterprise,Paid,306.4479158135686,11
21062,2506,2024-03-04,2023-03-01,Enterprise,Paid,298.48139162310935,12
21063,2506,2024-04-03,2023-03-01,Enterprise,Paid,304.13141682091066,13
21064,2506,2024-05-03,2023-03-01,Enterprise,Paid,299.1465217799318,14
21065,2506,2024-06-02,2023-03-01,Enterprise,Paid,301.8244075021671,15
21066,2506,2024-07-02,2023-03-01,Enterprise,Paid,307.57030809649626,16
21067,2506,2024-08-01,2023-03-01,Enterprise,Paid,308.9063300372245,17
21068,2506,2024-08-31,2023-03-01,Enterprise,Paid,313.34417677971237,18
21069,2506,2024-09-30,2023-03-01,Enterprise,Paid,298.1514995549389,19
21070,2506,2024-10-30,2023-03-01,Enterprise,Paid,312.39800880607135,20
21071,2506,2024-11-29,2023-03-01,Enterprise,Paid,308.0540139312793,21
21072,2506,2024-12-29,2023-03-01,Enterprise,Paid,310.96338634286707,22
21073,2507,2024-04-24,2024-04-01,Enterprise,Organic,300.7286186620127,0
21074,2507,2024-05-24,2024-04-01,Enterprise,Organic,307.75172831833595,1
21075,2507,2024-06-23,2024-04-01,Enterprise,Organic,296.8206987628814,2
21076,2507,2024-07-23,2024-04-01,Enterprise,Organic,310.78094898020925,3
21077,2507,2024-08-22,2024-04-01,Enterprise,Organic,308.99398510113315,4
21078,2507,2024-09-21,2024-04-01,Enterprise,Organic,304.36951145820507,5
21079,2507,2024-10-21,2024-04-01,Enterprise,Organic,304.21445679262,6
21080,2507,2024-11-20,2024-04-01,Enterprise,Organic,301.9857668618645,7
21081,2507,2024-12-20,2024-04-01,Enterprise,Organic,294.9240776419013,8
21082,2508,2023-05-18,2023-05-01,Basic,Organic,34.91440962133842,0
21083,2508,2023-06-17,2023-05-01,Basic,Organic,32.76818892516505,1
21084,2508,2023-07-17,2023-05-01,Basic,Organic,38.45899937393191,2
21085,2508,2023-08-16,2023-05-01,Basic,Organic,42.21882398047704,3
21086,2508,2023-09-15,2023-05-01,Basic,Organic,37.773327449888086,4
21087,2508,2023-10-15,2023-05-01,Basic,Organic,25.591510571052147,5
21088,2508,2023-11-14,2023-05-01,Basic,Organic,42.03253871073057,6
21089,2508,2023-12-14,2023-05-01,Basic,Organic,26.06495475390518,7
21090,2508,2024-01-13,2023-05-01,Basic,Organic,26.199910520007805,8
21091,2508,2024-02-12,2023-05-01,Basic,Organic,27.390665462625307,9
21092,2508,2024-03-13,2023-05-01,Basic,Organic,39.28392719331412,10
21093,2508,2024-04-12,2023-05-01,Basic,Organic,37.972419532973205,11
21094,2508,2024-05-12,2023-05-01,Basic,Organic,39.90792679729846,12
21095,2508,2024-06-11,2023-05-01,Basic,Organic,28.660297091473083,13
21096,2508,2024-07-11,2023-05-01,Basic,Organic,26.08849139988357,14
21097,2508,2024-08-10,2023-05-01,Basic,Organic,40.12600945363551,15
21098,2508,2024-09-09,2023-05-01,Basic,Organic,34.747419708825596,16
21099,2508,2024-10-09,2023-05-01,Basic,Organic,43.81590722204443,17
21100,2508,2024-11-08,2023-05-01,Basic,Organic,28.617803817661237,18
21101,2508,2024-12-08,2023-05-01,Basic,Organic,30.65765232754515,19
21102,2509,2023-09-28,2023-09-01,Enterprise,Referral,310.6800729471987,0
21103,2510,2024-06-15,2024-06-01,Enterprise,Referral,302.9430584289211,0
21104,2510,2024-07-15,2024-06-01,Enterprise,Referral,312.8018485418305,1
21105,2510,2024-08-14,2024-06-01,Enterprise,Referral,305.9092801099092,2
21106,2510,2024-09-13,2024-06-01,Enterprise,Referral,311.51762325883544,3
21107,2510,2024-10-13,2024-06-01,Enterprise,Referral,306.0015043824805,4
21108,2510,2024-11-12,2024-06-01,Enterprise,Referral,295.4820982706619,5
21109,2510,2024-12-12,2024-06-01,Enterprise,Referral,302.47915343094206,6
21110,2511,2023-04-14,2023-04-01,Enterprise,Organic,307.67397295609396,0
21111,2511,2023-05-14,2023-04-01,Enterprise,Organic,300.6310686401413,1
21112,2511,2023-06-13,2023-04-01,Enterprise,Organic,309.9534889106676,2
21113,2511,2023-07-13,2023-04-01,Enterprise,Organic,298.3885160146557,3
21114,2511,2023-08-12,2023-04-01,Enterprise,Organic,307.6682405459295,4
21115,2511,2023-09-11,2023-04-01,Enterprise,Organic,307.2777094396112,5
21116,2511,2023-10-11,2023-04-01,Enterprise,Organic,299.4219646272068,6
21117,2511,2023-11-10,2023-04-01,Enterprise,Organic,310.6420106143874,7
21118,2511,2023-12-10,2023-04-01,Enterprise,Organic,313.2160474569371,8
21119,2511,2024-01-09,2023-04-01,Enterprise,Organic,302.2733370488574,9
21120,2511,2024-02-08,2023-04-01,Enterprise,Organic,299.40039005795967,10
21121,2511,2024-03-09,2023-04-01,Enterprise,Organic,301.3575974350393,11
21122,2511,2024-04-08,2023-04-01,Enterprise,Organic,312.40965494042223,12
21123,2511,2024-05-08,2023-04-01,Enterprise,Organic,298.8462847065324,13
21124,2511,2024-06-07,2023-04-01,Enterprise,Organic,303.15308854755136,14
21125,2511,2024-07-07,2023-04-01,Enterprise,Organic,300.7858011934877,15
21126,2511,2024-08-06,2023-04-01,Enterprise,Organic,313.87184189274876,16
21127,2511,2024-09-05,2023-04-01,Enterprise,Organic,310.8577481829474,17
21128,2511,2024-10-05,2023-04-01,Enterprise,Organic,295.3567551680417,18
21129,2511,2024-11-04,2023-04-01,Enterprise,Organic,313.01526373366727,19
21130,2511,2024-12-04,2023-04-01,Enterprise,Organic,305.53637029026316,20
21131,2512,2024-05-01,2024-05-01,Enterprise,Paid,304.39625354380337,0
21132,2512,2024-05-31,2024-05-01,Enterprise,Paid,302.1480718716954,1
21133,2512,2024-06-30,2024-05-01,Enterprise,Paid,307.57785173823237,2
21134,2512,2024-07-30,2024-05-01,Enterprise,Paid,302.3547732105605,3
21135,2512,2024-08-29,2024-05-01,Enterprise,Paid,301.8080243896166,4
21136,2512,2024-09-28,2024-05-01,Enterprise,Paid,298.092670056621,5
21137,2512,2024-10-28,2024-05-01,Enterprise,Paid,308.8134765308042,6
21138,2512,2024-11-27,2024-05-01,Enterprise,Paid,304.7496697713672,7
21139,2512,2024-12-27,2024-05-01,Enterprise,Paid,301.77222911093753,8
21140,2513,2023-06-05,2023-06-01,Pro,Paid,111.35979240806321,0
21141,2513,2023-07-05,2023-06-01,Pro,Paid,111.99212984649985,1
21142,2513,2023-08-04,2023-06-01,Pro,Paid,105.9459870519544,2
21143,2513,2023-09-03,2023-06-01,Pro,Paid,105.34019054277233,3
21144,2513,2023-10-03,2023-06-01,Pro,Paid,112.71522106730005,4
21145,2513,2023-11-02,2023-06-01,Pro,Paid,106.57819118841589,5
21146,2513,2023-12-02,2023-06-01,Pro,Paid,103.99747450037422,6
21147,2513,2024-01-01,2023-06-01,Pro,Paid,105.52893133633638,7
21148,2513,2024-01-31,2023-06-01,Pro,Paid,112.9312542938367,8
21149,2513,2024-03-01,2023-06-01,Pro,Paid,104.40661529754574,9
21150,2513,2024-03-31,2023-06-01,Pro,Paid,96.16251893417964,10
21151,2513,2024-04-30,2023-06-01,Pro,Paid,102.07629672874803,11
21152,2513,2024-05-30,2023-06-01,Pro,Paid,94.10922767327729,12
21153,2513,2024-06-29,2023-06-01,Pro,Paid,95.63481155180125,13
21154,2513,2024-07-29,2023-06-01,Pro,Paid,107.59802129118074,14
21155,2513,2024-08-28,2023-06-01,Pro,Paid,108.13698351062703,15
21156,2513,2024-09-27,2023-06-01,Pro,Paid,101.90514625337711,16
21157,2513,2024-10-27,2023-06-01,Pro,Paid,99.04498674365612,17
21158,2513,2024-11-26,2023-06-01,Pro,Paid,107.82193220930765,18
21159,2513,2024-12-26,2023-06-01,Pro,Paid,108.47279570097638,19
21160,2514,2023-10-26,2023-10-01,Basic,Paid,42.71311703986025,0
21161,2515,2023-07-22,2023-07-01,Pro,Paid,100.57879144288081,0
21162,2515,2023-08-21,2023-07-01,Pro,Paid,106.97355106204083,1
21163,2515,2023-09-20,2023-07-01,Pro,Paid,104.44752744801316,2
21164,2515,2023-10-20,2023-07-01,Pro,Paid,107.21156982897884,3
21165,2515,2023-11-19,2023-07-01,Pro,Paid,105.11562741435702,4
21166,2515,2023-12-19,2023-07-01,Pro,Paid,94.23022633076157,5
21167,2515,2024-01-18,2023-07-01,Pro,Paid,101.4865970876995,6
21168,2515,2024-02-17,2023-07-01,Pro,Paid,103.58299834830173,7
21169,2515,2024-03-18,2023-07-01,Pro,Paid,94.568978656472,8
21170,2515,2024-04-17,2023-07-01,Pro,Paid,105.40546958679373,9
21171,2515,2024-05-17,2023-07-01,Pro,Paid,100.07558172911473,10
21172,2515,2024-06-16,2023-07-01,Pro,Paid,107.23650575470356,11
21173,2515,2024-07-16,2023-07-01,Pro,Paid,95.88151716719209,12
21174,2515,2024-08-15,2023-07-01,Pro,Paid,97.51143834751731,13
21175,2515,2024-09-14,2023-07-01,Pro,Paid,97.8504567259844,14
21176,2515,2024-10-14,2023-07-01,Pro,Paid,104.27494148316072,15
21177,2515,2024-11-13,2023-07-01,Pro,Paid,98.91831182097532,16
21178,2515,2024-12-13,2023-07-01,Pro,Paid,111.32028408629455,17
21179,2516,2024-06-06,2024-06-01,Enterprise,Social,299.4509180199418,0
21180,2516,2024-07-06,2024-06-01,Enterprise,Social,305.0433719853344,1
21181,2516,2024-08-05,2024-06-01,Enterprise,Social,294.6368487749178,2
21182,2516,2024-09-04,2024-06-01,Enterprise,Social,305.4352277521846,3
21183,2516,2024-10-04,2024-06-01,Enterprise,Social,302.3854331547792,4
21184,2516,2024-11-03,2024-06-01,Enterprise,Social,304.5780916939834,5
21185,2516,2024-12-03,2024-06-01,Enterprise,Social,298.6740078370791,6
21186,2517,2024-03-25,2024-03-01,Pro,Paid,110.83114900286296,0
21187,2517,2024-04-24,2024-03-01,Pro,Paid,112.70673703417492,1
21188,2517,2024-05-24,2024-03-01,Pro,Paid,96.74283380595944,2
21189,2517,2024-06-23,2024-03-01,Pro,Paid,100.35327514957977,3
21190,2517,2024-07-23,2024-03-01,Pro,Paid,104.86939687034928,4
21191,2517,2024-08-22,2024-03-01,Pro,Paid,100.59925690058151,5
21192,2517,2024-09-21,2024-03-01,Pro,Paid,112.29037683962166,6
21193,2517,2024-10-21,2024-03-01,Pro,Paid,103.92024848638934,7
21194,2517,2024-11-20,2024-03-01,Pro,Paid,97.37513992799643,8
21195,2517,2024-12-20,2024-03-01,Pro,Paid,107.79518659175585,9
21196,2518,2024-01-06,2024-01-01,Basic,Organic,40.90496559874282,0
21197,2519,2023-01-23,2023-01-01,Basic,Organic,33.27910559393075,0
21198,2520,2023-01-15,2023-01-01,Enterprise,Referral,294.33714340024693,0
21199,2520,2023-02-14,2023-01-01,Enterprise,Referral,300.1758169547134,1
21200,2520,2023-03-16,2023-01-01,Enterprise,Referral,302.179795485401,2
21201,2521,2024-05-10,2024-05-01,Pro,Paid,96.9683961827081,0
21202,2521,2024-06-09,2024-05-01,Pro,Paid,105.20730637832148,1
21203,2521,2024-07-09,2024-05-01,Pro,Paid,100.53234353158157,2
21204,2521,2024-08-08,2024-05-01,Pro,Paid,106.54606434505166,3
21205,2521,2024-09-07,2024-05-01,Pro,Paid,109.59926062800461,4
21206,2521,2024-10-07,2024-05-01,Pro,Paid,94.14728010266103,5
21207,2521,2024-11-06,2024-05-01,Pro,Paid,108.6047548249711,6
21208,2521,2024-12-06,2024-05-01,Pro,Paid,96.55874764938004,7
21209,2522,2023-08-04,2023-08-01,Basic,Organic,29.347297889204263,0
21210,2523,2023-06-10,2023-06-01,Basic,Paid,35.849464643174066,0
21211,2523,2023-07-10,2023-06-01,Basic,Paid,36.56117245309028,1
21212,2524,2023-02-09,2023-02-01,Pro,Social,94.0029111671108,0
21213,2524,2023-03-11,2023-02-01,Pro,Social,107.12932264944207,1
21214,2524,2023-04-10,2023-02-01,Pro,Social,99.58800505417506,2
21215,2524,2023-05-10,2023-02-01,Pro,Social,102.15102089265636,3
21216,2524,2023-06-09,2023-02-01,Pro,Social,109.06416155119611,4
21217,2524,2023-07-09,2023-02-01,Pro,Social,113.53953267612967,5
21218,2524,2023-08-08,2023-02-01,Pro,Social,96.18186199193052,6
21219,2524,2023-09-07,2023-02-01,Pro,Social,104.1852701807754,7
21220,2524,2023-10-07,2023-02-01,Pro,Social,99.74951426873962,8
21221,2524,2023-11-06,2023-02-01,Pro,Social,108.2420016033844,9
21222,2524,2023-12-06,2023-02-01,Pro,Social,108.66529020326061,10
21223,2524,2024-01-05,2023-02-01,Pro,Social,95.5582561530932,11
21224,2524,2024-02-04,2023-02-01,Pro,Social,97.57785347025104,12
21225,2524,2024-03-05,2023-02-01,Pro,Social,97.16149588245567,13
21226,2524,2024-04-04,2023-02-01,Pro,Social,110.22931810037392,14
21227,2524,2024-05-04,2023-02-01,Pro,Social,105.55322382413554,15
21228,2524,2024-06-03,2023-02-01,Pro,Social,112.52698768924594,16
21229,2524,2024-07-03,2023-02-01,Pro,Social,112.52915613161359,17
21230,2524,2024-08-02,2023-02-01,Pro,Social,111.8804946125118,18
21231,2524,2024-09-01,2023-02-01,Pro,Social,97.73242191894497,19
21232,2524,2024-10-01,2023-02-01,Pro,Social,94.72445261062154,20
21233,2524,2024-10-31,2023-02-01,Pro,Social,108.26458064746626,21
21234,2524,2024-11-30,2023-02-01,Pro,Social,110.16442272329438,22
21235,2524,2024-12-30,2023-02-01,Pro,Social,110.96282522277507,23
21236,2525,2023-05-21,2023-05-01,Basic,Referral,39.204160673080295,0
21237,2525,2023-06-20,2023-05-01,Basic,Referral,40.94256180237689,1
21238,2525,2023-07-20,2023-05-01,Basic,Referral,37.65109728901854,2
21239,2526,2023-08-04,2023-08-01,Enterprise,Organic,294.00130494365465,0
21240,2526,2023-09-03,2023-08-01,Enterprise,Organic,304.04811922334557,1
21241,2526,2023-10-03,2023-08-01,Enterprise,Organic,307.2469688043666,2
21242,2526,2023-11-02,2023-08-01,Enterprise,Organic,311.2553683602774,3
21243,2526,2023-12-02,2023-08-01,Enterprise,Organic,304.80415563118487,4
21244,2526,2024-01-01,2023-08-01,Enterprise,Organic,312.6444855709312,5
21245,2526,2024-01-31,2023-08-01,Enterprise,Organic,306.718746859382,6
21246,2526,2024-03-01,2023-08-01,Enterprise,Organic,308.2339260358488,7
21247,2526,2024-03-31,2023-08-01,Enterprise,Organic,300.0933324229242,8
21248,2526,2024-04-30,2023-08-01,Enterprise,Organic,306.49677387748307,9
21249,2526,2024-05-30,2023-08-01,Enterprise,Organic,312.8778916904916,10
21250,2526,2024-06-29,2023-08-01,Enterprise,Organic,311.3765242228942,11
21251,2526,2024-07-29,2023-08-01,Enterprise,Organic,298.8310869964288,12
21252,2526,2024-08-28,2023-08-01,Enterprise,Organic,305.8917374037244,13
21253,2526,2024-09-27,2023-08-01,Enterprise,Organic,311.0318953452099,14
21254,2526,2024-10-27,2023-08-01,Enterprise,Organic,296.1605010848929,15
21255,2526,2024-11-26,2023-08-01,Enterprise,Organic,312.42981654539767,16
21256,2526,2024-12-26,2023-08-01,Enterprise,Organic,310.2772532455636,17
21257,2527,2023-01-12,2023-01-01,Pro,Paid,113.98981357393374,0
21258,2527,2023-02-11,2023-01-01,Pro,Paid,99.84750594343039,1
21259,2528,2023-11-18,2023-11-01,Basic,Referral,24.024625202871142,0
21260,2529,2023-09-20,2023-09-01,Pro,Paid,100.03292132530584,0
21261,2530,2023-10-27,2023-10-01,Basic,Organic,40.27247878310551,0
21262,2530,2023-11-26,2023-10-01,Basic,Organic,40.30276397278578,1
21263,2530,2023-12-26,2023-10-01,Basic,Organic,37.29038818894871,2
21264,2530,2024-01-25,2023-10-01,Basic,Organic,26.91286314243836,3
21265,2530,2024-02-24,2023-10-01,Basic,Organic,36.59538844609737,4
21266,2530,2024-03-25,2023-10-01,Basic,Organic,27.768353854399482,5
21267,2530,2024-04-24,2023-10-01,Basic,Organic,33.89569458223375,6
21268,2530,2024-05-24,2023-10-01,Basic,Organic,31.36164288894642,7
21269,2530,2024-06-23,2023-10-01,Basic,Organic,37.366391146646926,8
21270,2531,2023-01-09,2023-01-01,Pro,Organic,106.19802729124001,0
21271,2531,2023-02-08,2023-01-01,Pro,Organic,113.72350860209585,1
21272,2531,2023-03-10,2023-01-01,Pro,Organic,96.52544821074198,2
21273,2531,2023-04-09,2023-01-01,Pro,Organic,106.75319178631977,3
21274,2531,2023-05-09,2023-01-01,Pro,Organic,102.24036831969951,4
21275,2531,2023-06-08,2023-01-01,Pro,Organic,106.3771279628237,5
21276,2531,2023-07-08,2023-01-01,Pro,Organic,109.23799798274611,6
21277,2531,2023-08-07,2023-01-01,Pro,Organic,110.81208477493192,7
21278,2531,2023-09-06,2023-01-01,Pro,Organic,96.84687734602643,8
21279,2531,2023-10-06,2023-01-01,Pro,Organic,113.06944243465256,9
